actual,proposed
0.0,10.723278045654297
0.0,11.845970153808594
0.0,12.464666366577148
0.0,13.585103034973145
0.0,14.047386169433594
0.0,14.402361869812012
0.0,14.994850158691406
0.0,15.044807434082031
0.0,15.048079490661621
0.0,15.006462097167969
0.0,14.92168140411377
0.0,14.884925842285156
0.0,14.760056495666504
0.0,14.595230102539062
0.0,14.481502532958984
0.0,14.32738971710205
0.0,14.134441375732422
0.0,13.94891357421875
0.0,13.680994033813477
0.0,13.333852767944336
0.0,12.865776062011719
0.0,12.281411170959473
0.0,11.629998207092285
0.0,10.958877563476562
0.0,10.224040985107422
0.0,9.47270393371582
0.0,8.705500602722168
0.0,7.923046112060547
0.0,7.081158638000488
0.0,6.092597484588623
0.0,5.052534103393555
0.0,3.9629464149475098
0.0,2.870502471923828
0.0,1.6857885122299194
0.0,0.4571135342121124
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.9891019463539124
0.0,2.0701329708099365
0.0,3.109586000442505
0.0,5.027050495147705
0.0,6.842896461486816
0.0,7.654017925262451
0.0,8.433942794799805
0.0,9.63809871673584
0.0,10.1626615524292
0.0,11.15203857421875
0.0,11.52884578704834
0.0,12.239541053771973
0.0,12.851855278015137
0.0,13.028999328613281
0.0,13.096248626708984
0.0,12.889654159545898
0.0,12.84152603149414
0.0,12.795248985290527
0.0,12.705991744995117
0.0,12.620168685913086
0.0,12.492881774902344
0.0,12.370491027832031
0.0,12.163280487060547
0.0,11.87451171875
0.0,11.50732707977295
0.0,11.109500885009766
0.0,10.637449264526367
0.0,10.094025611877441
0.0,8.803947448730469
0.0,8.06246566772461
0.0,7.30474328994751
0.0,6.486636638641357
0.0,5.610468864440918
0.0,3.7788825035095215
0.0,2.73828125
0.0,1.6929397583007812
0.0,0.6430400013923645
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.32438531517982483
0.0,1.4309823513031006
0.0,2.5397815704345703
0.0,4.763650894165039
0.0,5.923320770263672
0.0,7.038388252258301
0.0,8.200095176696777
0.0,9.317121505737305
0.0,10.39118480682373
0.0,11.423938751220703
0.0,12.416971206665039
0.0,14.334687232971191
0.0,15.260531425476074
0.0,16.150766372680664
0.0,17.006759643554688
0.0,17.829832077026367
0.0,18.57648468017578
0.0,19.984739303588867
0.0,20.60374641418457
0.0,21.198945999145508
0.0,22.586685180664062
0.0,23.329431533813477
0.0,24.13313865661621
0.0,24.995458602905273
0.0,25.824615478515625
0.0,26.532352447509766
0.0,27.123342514038086
0.0,27.691600799560547
0.0,28.19324493408203
0.0,28.630830764770508
0.0,29.051586151123047
0.0,29.411396026611328
386.4859619140625,29.757366180419922
383.075439453125,123.57431030273438
383.075439453125,123.84941101074219
386.4859313964844,124.11393737792969
389.89642333984375,124.41305541992188
386.4859313964844,124.74542236328125
372.8439636230469,125.23974609375
355.79180908203125,125.3165054321289
325.0979919433594,124.79844665527344
311.4560241699219,124.2655029296875
297.8143310546875,123.5739974975586
294.40386962890625,122.73004150390625
294.40386962890625,121.91854858398438
287.5828857421875,121.00397491455078
280.7621765136719,120.12457275390625
253.4785614013672,119.01042175292969
236.42640686035156,117.76006317138672
222.78443908691406,113.4172134399414
215.9637451171875,111.88958740234375
188.6801300048828,110.24166870117188
0.0,108.47808074951172
0.0,106.64803314208984
0.0,104.7988510131836
0.0,100.73607635498047
0.0,98.5323486328125
497.1041259765625,96.23433685302734
469.8207702636719,222.2260284423828
422.07452392578125,213.96047973632812
411.8430480957031,211.13677978515625
401.6118469238281,208.2873992919922
387.96990966796875,205.547607421875
374.3282470703125,202.55508422851562
360.68658447265625,199.4986114501953
329.9924621582031,193.1587677001953
309.5298156738281,189.79225158691406
295.88787841796875,186.3761444091797
282.2462158203125,179.5818634033203
251.55238342285156,175.97654724121094
234.4999542236328,168.73757934570312
217.4477996826172,165.1017303466797
0.0,161.06857299804688
0.0,156.9219512939453
0.0,152.7110137939453
0.0,148.66201782226562
469.27899169921875,144.32113647460938
452.226806640625,264.2691345214844
431.7641906738281,260.04052734375
418.1225280761719,255.52694702148438
407.89105224609375,251.05267333984375
397.6597595214844,246.61618041992188
380.6074523925781,238.02474975585938
366.9657897949219,233.6864776611328
353.323974609375,229.33599853515625
336.2718200683594,225.15286254882812
319.2195129394531,220.68296813964844
302.1673889160156,216.16119384765625
271.4732971191406,207.01461791992188
251.0106658935547,202.3470916748047
210.08538818359375,193.0168914794922
189.6227569580078,188.08201599121094
0.0,183.068359375
0.0,178.0237274169922
0.0,172.9940643310547
0.0,167.88926696777344
0.0,162.98081970214844
0.0,158.03733825683594
0.0,153.0601806640625
0.0,147.9611053466797
0.0,142.92385864257812
0.0,137.85653686523438
0.0,132.80506896972656
0.0,127.76882934570312
0.0,122.9262924194336
0.0,118.04619598388672
0.0,113.2195053100586
0.0,108.44416046142578
309.53497314453125,103.7629623413086
289.07232666015625,209.14334106445312
289.07232666015625,204.8935089111328
285.66180419921875,196.87794494628906
278.84100341796875,193.0550994873047
272.02001953125,189.28977966308594
268.6095275878906,181.96762084960938
265.1991882324219,178.44967651367188
254.96786499023438,174.93275451660156
244.73655700683594,171.41680908203125
237.91558837890625,167.94656372070312
231.09475708007812,164.52024841308594
227.68426513671875,161.22573852539062
224.27392578125,157.96839904785156
220.86343383789062,154.8363494873047
214.04246520996094,151.6904754638672
200.40081787109375,148.48654174804688
196.9903106689453,145.4058380126953
0.0,139.0667724609375
0.0,135.99026489257812
0.0,132.94256591796875
0.0,130.01206970214844
0.0,127.1047592163086
0.0,124.17498779296875
0.0,121.26837158203125
472.77130126953125,234.67327880859375
469.3609619140625,231.85263061523438
459.129638671875,229.09571838378906
455.71917724609375,226.26577758789062
445.4878234863281,220.75091552734375
435.25653076171875,217.97335815429688
428.4356994628906,215.21310424804688
418.2042541503906,212.4247283935547
411.3834228515625,209.65406799316406
397.7416076660156,204.1632080078125
380.6894836425781,198.69061279296875
373.86865234375,195.95579528808594
363.6371765136719,193.19186401367188
356.81634521484375,190.5342559814453
349.99554443359375,187.7998046875
343.174560546875,185.17051696777344
336.3537292480469,179.94802856445312
329.53289794921875,177.35215759277344
322.7119445800781,174.85614013671875
315.89111328125,172.2770538330078
305.6597900390625,167.27838134765625
278.3761901855469,162.08351135253906
257.91357421875,156.7589111328125
251.09275817871094,154.025390625
240.8614501953125,151.26271057128906
593.9955444335938,145.83164978027344
587.174560546875,267.2508850097656
580.3536987304688,264.6788330078125
570.1224365234375,261.9819030761719
559.89111328125,259.25439453125
553.0701293945312,256.6318054199219
546.249267578125,253.9310302734375
539.428466796875,251.33412170410156
529.197021484375,248.74757385253906
512.1448974609375,245.90240478515625
491.6822814941406,243.1666717529297
467.8091735839844,237.16664123535156
437.115234375,233.7821044921875
416.6526184082031,230.25917053222656
355.2646484375,219.6425323486328
341.62298583984375,215.6786346435547
331.3916931152344,211.86720275878906
314.33941650390625,207.84425354003906
304.10809326171875,203.8417510986328
290.46630859375,199.99319458007812
273.4141845703125,196.1136016845703
246.1306915283203,187.9991912841797
232.48890686035156,183.99899291992188
222.25759887695312,179.9735870361328
208.61581420898438,175.7896728515625
198.38450622558594,171.76666259765625
191.56369018554688,167.7641143798828
