actual,proposed
0.037659935653209686,0.10510914772748947
0.03857304900884628,0.1050630658864975
0.04817967116832733,0.10495753586292267
0.05328323692083359,0.10498957335948944
0.06266822665929794,0.10495441406965256
0.05884190648794174,0.10502121597528458
0.050709523260593414,0.10508152097463608
0.03832881897687912,0.10504293441772461
0.027074240148067474,0.10485263913869858
0.019349420443177223,0.10477294772863388
0.01607506535947323,0.10442578792572021
0.012827565893530846,0.10423651337623596
0.013964492827653885,0.1039205864071846
0.006347143556922674,0.10371308773756027
0.0031744157895445824,0.10336571931838989
2.2924399672774598e-05,0.10301993787288666
0.0,0.10267830640077591
0.0,0.10233532637357712
0.0,0.1019434779882431
0.0,0.1015244796872139
0.0,0.1011027917265892
0.24316257238388062,0.10058493167161942
0.24158048629760742,0.20000000298023224
0.240006223320961,0.20000000298023224
0.238438680768013,0.20000000298023224
0.2412363886833191,0.20000000298023224
0.23962022364139557,0.19999119639396667
0.23801171779632568,0.19980038702487946
0.23641033470630646,0.1997014582157135
0.23481501638889313,0.19984781742095947
0.23164063692092896,0.20000000298023224
0.22570110857486725,0.1990106850862503
0.2053537666797638,0.20000000298023224
0.19535592198371887,0.19737736880779266
0.18110856413841248,0.196829155087471
0.15309925377368927,0.19645513594150543
0.13932135701179504,0.19570186734199524
0.12132584303617477,0.1956753432750702
0.10352461785078049,0.19501550495624542
0.08154941350221634,0.19384236633777618
0.06416923552751541,0.19288846850395203
0.03823497146368027,0.1920216977596283
0.012577012181282043,0.1906864047050476
0.0,0.18619585037231445
0.0,0.1844090074300766
0.0,0.1800551563501358
0.0,0.17728519439697266
0.0,0.1747627556324005
0.0,0.17181824147701263
0.0,0.16887971758842468
0.0,0.16555556654930115
0.0,0.16222496330738068
0.0,0.15917833149433136
0.0,0.15550218522548676
0.0,0.15203380584716797
0.0,0.14464306831359863
0.0,0.14093945920467377
0.0,0.1369796246290207
0.0,0.13297004997730255
0.0,0.12896369397640228
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19748735427856445
0.0,0.19481158256530762
0.0,0.19214873015880585
0.0,0.18966268002986908
0.0,0.1851864904165268
0.0,0.18318931758403778
0.0,0.1811160296201706
0.0,0.1792021244764328
0.0,0.17741617560386658
0.0,0.17562967538833618
0.0,0.17222413420677185
0.0,0.17051565647125244
0.0,0.1690404713153839
0.0,0.16745592653751373
0.0,0.16567395627498627
0.0,0.16250859200954437
0.0,0.16104306280612946
0.0,0.15954633057117462
0.09990354627370834,0.15794961154460907
0.0964675024151802,0.15660794079303741
0.10171008110046387,0.20000000298023224
0.10679329186677933,0.20000000298023224
0.1073642298579216,0.20000000298023224
0.11254680156707764,0.20000000298023224
0.1171669065952301,0.20000000298023224
0.1172918826341629,0.20000000298023224
0.11734601855278015,0.20000000298023224
0.12169082462787628,0.20000000298023224
0.11719101667404175,0.20000000298023224
0.11269049346446991,0.20000000298023224
0.10382921248674393,0.20000000298023224
0.0993848368525505,0.20000000298023224
0.09493425488471985,0.20000000298023224
0.0861181765794754,0.20000000298023224
0.07735525071620941,0.20000000298023224
0.06864213943481445,0.20000000298023224
0.04269520938396454,0.20000000298023224
0.029871657490730286,0.20000000298023224
0.021500252187252045,0.20000000298023224
0.013155543245375156,0.20000000298023224
0.004835963249206543,0.20000000298023224
0.18126925826072693,0.20000000298023224
0.17852817475795746,0.20000000298023224
0.17546765506267548,0.20000000298023224
0.17300528287887573,0.20000000298023224
0.15865902602672577,0.20000000298023224
0.14754478633403778,0.20000000298023224
0.13648511469364166,0.20000000298023224
0.12547548115253448,0.20000000298023224
0.11015394330024719,0.20000000298023224
0.09057701379060745,0.20000000298023224
0.07987604290246964,0.20000000298023224
0.0648445338010788,0.20000000298023224
0.04553968459367752,0.20000000298023224
0.016003474593162537,0.20000000298023224
0.00569842429831624,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.20000000298023224
0.0,0.19902470707893372
0.0,0.1938994824886322
0.0,0.19100065529346466
0.0,0.18859058618545532
0.0,0.1857473999261856
0.0,0.18343019485473633
0.0,0.17853404581546783
0.0,0.17366337776184082
0.0,0.17142289876937866
0.0,0.16950175166130066
0.0,0.16724316775798798
0.0,0.16514398157596588
0.0,0.1633729189634323
0.0,0.16114482283592224
0.0,0.15901701152324677
0.0,0.15705494582653046
0.0,0.15514567494392395
0.0,0.15327055752277374
0.0,0.15142393112182617
0.0,0.14967596530914307
0.0,0.14790983498096466
0.0,0.14452122151851654
0.0,0.14280608296394348
0.0,0.14113806188106537
0.0,0.13944749534130096
0.0,0.13779115676879883
0.0,0.13621976971626282
0.0,0.13315531611442566
0.0,0.1316395103931427
0.0,0.13020378351211548
0.0,0.12875762581825256
0.0,0.12738990783691406
0.0,0.1260681301355362
0.0,0.1247662901878357
0.0,0.12351738661527634
0.0,0.12112940847873688
0.0,0.11982694268226624
0.0,0.1185070127248764
0.0,0.11718828976154327
0.0,0.11586518585681915
0.0,0.11467505991458893
0.0,0.11352293193340302
0.0,0.11231038719415665
0.0,0.11022263020277023
0.0,0.10919832438230515
0.0,0.10821744054555893
0.0,0.10723056644201279
0.0,0.10636340081691742
0.0,0.10543949902057648
0.0,0.10366959869861603
0.0,0.10277493298053741
0.0,0.10195928066968918
0.0,0.10125112533569336
0.0,0.10047977417707443
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.034712374210357666,0.0
0.04572610557079315,0.0
0.040277235209941864,0.0
0.030574148520827293,0.0
0.029749134555459023,0.0
0.04203343018889427,0.0
0.04980923980474472,0.0
0.053143613040447235,0.0
0.05210097134113312,0.10002809762954712
0.05546088144183159,0.10048315674066544
0.05880187451839447,0.10094986855983734
0.06212584301829338,0.10142713040113449
0.0523567870259285,0.10193340480327606
0.05147133022546768,0.10235645622015
0.05498243495821953,0.10276871174573898
0.04975228011608124,0.10319419950246811
0.044619932770729065,0.10360236465930939
0.04394059255719185,0.10425833612680435
0.03401174023747444,0.10453833639621735
0.024817639961838722,0.1047762930393219
0.015765562653541565,0.1049395352602005
0.011207487434148788,0.10503564774990082
0.006718310993164778,0.10509578138589859
0.0,0.10512053221464157
0.0,0.10508101433515549
0.0,0.10497622936964035
0.0,0.10484457015991211
0.0,0.10465072095394135
0.0,0.1043667197227478
0.0,0.10402437299489975
0.0,0.1036909744143486
0.0,0.1033128872513771
0.0,0.10294482111930847
0.0,0.10251995176076889
0.0,0.10204395651817322
0.0,0.10148494690656662
0.0,0.10084536671638489
0.0,0.10012692213058472
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0677979439496994,0.0
0.07433285564184189,0.0
0.0764719769358635,0.0
0.08735580742359161,0.0
0.10250319540500641,0.0
0.1087823435664177,0.0
0.11068019270896912,0.0
0.12133555859327316,0.0
0.1294489949941635,0.0
0.13568836450576782,0.0
0.1331927627325058,0.0
0.1328723132610321,0.0
0.13933855295181274,0.0
0.1305254101753235,0.0
0.12414328008890152,0.0
0.1179099753499031,0.0
0.10586366802453995,0.0
0.09568043053150177,0.0
0.08132421970367432,0.0
0.06720569729804993,0.0
0.05767383426427841,0.0
0.04394052177667618,0.0911596342921257
0.017096206545829773,0.09128203243017197
0.0,0.09120728075504303
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06851090490818024,0.0
0.07749313861131668,0.0
0.09288216382265091,0.0
0.1037522628903389,0.0
0.11017131805419922,0.0
0.11656320840120316,0.0
0.11857152730226517,0.0
0.1293351948261261,0.0
0.131296306848526,0.0
0.133297860622406,0.0
0.1417182832956314,0.0
0.15447445213794708,0.0
0.15649643540382385,0.0
0.14770986139774323,0.0
0.14567187428474426,0.0
0.1480841338634491,0.0
0.13744661211967468,0.08003530651330948
0.12265827506780624,0.08174044638872147
0.09820716083049774,0.08241300284862518
0.08410287648439407,0.08299426734447479
0.07022862136363983,0.08346205949783325
0.043496787548065186,0.08381891995668411
0.025873618200421333,0.08397863805294037
0.012862449511885643,0.08398906141519547
0.0,0.08391918987035751
0.0,0.08371054381132126
0.0,0.08345077931880951
0.0,0.08310539275407791
0.0,0.08264636248350143
0.0,0.08210459351539612
0.0,0.08150875568389893
0.0,0.08080597221851349
0.0,0.08006241917610168
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05711790919303894,0.0
0.06836885213851929,0.0
0.07515062391757965,0.0
0.08188779652118683,0.0
0.08858257532119751,0.0
0.09523817896842957,0.0
0.12145646661520004,0.0
0.1341785043478012,0.0
0.13380125164985657,0.0
0.13376307487487793,0.0
0.12728634476661682,0.0
0.1253211796283722,0.0
0.12344185262918472,0.0
0.12164505571126938,0.0
0.12428665906190872,0.0
0.11822612583637238,0.0
0.11230210214853287,0.0
0.10650929063558578,0.0678696483373642
0.1008414775133133,0.06857163459062576
0.09093475341796875,0.06921828538179398
0.08556254208087921,0.0697784349322319
0.07593914121389389,0.07029843330383301
0.0664786696434021,0.07073210924863815
0.06153339892625809,0.07108081877231598
0.05667704716324806,0.07138931751251221
0.04291759058833122,0.07186459004878998
0.03836313262581825,0.07200754433870316
0.03388042375445366,0.0721307173371315
0.029466282576322556,0.07221606373786926
0.016399947926402092,0.07227080315351486
0.003516565542668104,0.07223018258810043
0.0,0.07209111005067825
0.0,0.07189348340034485
0.0,0.07154768705368042
0.0,0.07104956358671188
0.0,0.07049432396888733
0.0,0.06993374973535538
0.0,0.06938900798559189
0.0,0.06879832595586777
0.0,0.06816116720438004
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.033604901283979416,0.0
0.0411984920501709,0.0
0.05185791477560997,0.0
0.05928792804479599,0.0
0.06664884090423584,0.0
0.06958475708961487,0.0
0.0812373012304306,0.0
0.08404967933893204,0.0
0.0825076699256897,0.0
0.08538999408483505,0.0
0.08827470242977142,0.0
0.08680310845375061,0.0
0.08975360542535782,0.0
0.08834606409072876,0.0
0.08699991554021835,0.0
0.09007184952497482,0.0
0.10621725022792816,0.0
0.10910096764564514,0.0
0.10763177275657654,0.0
0.10622891038656235,0.06255819648504257
0.10924886912107468,0.06327785551548004
0.11226977407932281,0.06401035189628601
0.11093297600746155,0.06475082784891129
0.10529924184083939,0.0654786080121994
0.09432701766490936,0.06680784374475479
0.08468235284090042,0.0673445463180542
0.07520350813865662,0.0678095668554306
0.07024227827787399,0.06821739673614502
0.06494900584220886,0.068635493516922
0.06454848498106003,0.06920561194419861
0.0554521419107914,0.06948819756507874
0.042138926684856415,0.06980898231267929
0.02475040778517723,0.06993425637483597
0.01188170351088047,0.06992645561695099
0.007907581515610218,0.06983862072229385
0.0,0.0696805864572525
0.0,0.0694672018289566
0.0,0.0692148357629776
0.0,0.06891613453626633
0.0,0.0685473307967186
0.0,0.06774580478668213
0.0,0.06687729805707932
0.0,0.0663331151008606
0.0,0.06578128039836884
0.0,0.06513821333646774
0.0,0.06445898860692978
0.0,0.06373770534992218
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.017591111361980438,0.0
0.017002485692501068,0.0
0.020795533433556557,0.0
0.020190926268696785,0.0
0.015250969678163528,0.0
0.014753203839063644,0.0
0.01427458319813013,0.0
0.013814371079206467,0.0
0.017245011404156685,0.0
0.021137278527021408,0.0
0.024987535551190376,0.0
0.024438796564936638,0.0
0.028271101415157318,0.0
0.03582180663943291,0.0
0.03954359516501427,0.0
0.04323207214474678,0.0
0.03817087411880493,0.0
0.03320049121975899,0.0
0.028317000716924667,0.0
0.027875667437911034,0.0
0.031812477856874466,0.0
0.035707276314496994,0.0
0.03084404021501541,0.0
0.026063576340675354,0.0
0.021362274885177612,0.0
0.003465705318376422,0.0
0.0,0.0
0.0,0.0
0.0005782445659860969,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04250986874103546,0.0
0.051815640181303024,0.0
0.050537705421447754,0.0
0.049311064183712006,0.0
0.06121083348989487,0.0
0.0672394409775734,0.0
0.04636141285300255,0.0
0.032348163425922394,0.0
0.03163137659430504,0.0
0.026584412902593613,0.0
0.030343642458319664,0.0
0.029707375913858414,0.0
0.02909686230123043,0.0
0.03230782970786095,0.0
0.04409005865454674,0.0
0.0433635413646698,0.0
0.04266795888543129,0.0
0.05438121780753136,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04659029096364975,0.0
0.041655588895082474,0.0
0.036807265132665634,0.015721909701824188
0.03640059754252434,0.01594003662467003
0.03165353089570999,0.0163281112909317
0.03540758043527603,0.01649073325097561
0.04378392547369003,0.01675301231443882
0.04769621789455414,0.016999002546072006
0.05156951770186424,0.01727701909840107
0.0554053820669651,0.017577195540070534
0.06297221034765244,0.017898278310894966
0.06670669466257095,0.018257014453411102
0.0616927295923233,0.01896357350051403
0.05677075311541557,0.01930743269622326
0.060654863715171814,0.01961088366806507
0.05578434467315674,0.01995171792805195
0.055358897894620895,0.020217247307300568
0.0549553744494915,0.020492073148489
0.06329099088907242,0.02075897343456745
0.05408996343612671,0.021081825718283653
0.05375276505947113,0.021352406591176987
0.021785443648695946,0.0220003891736269
0.013283771462738514,0.022018179297447205
0.00925652589648962,0.02199586294591427
0.0052782511338591576,0.021929174661636353
0.0,0.021801922470331192
0.0,0.021601559594273567
0.0,0.02139153890311718
0.0,0.021023277193307877
0.0,0.020770946517586708
0.0,0.020513474941253662
0.0,0.020256999880075455
0.0,0.020012453198432922
0.0,0.019720779731869698
0.0,0.019395999610424042
0.0,0.01911884732544422
0.0,0.018880680203437805
0.0,0.018716011196374893
0.0,0.01862439326941967
0.0,0.018542669713497162
0.0,0.018364183604717255
0.0,0.018312109634280205
0.0,0.018264837563037872
0.0,0.018251441419124603
